ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,price,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,score,headline_count,sentiment_score,sentiment_norm,macro_adjustment,growth_score,value_score,growth_composite,momentum_score,confidence_pct,sources_present,ai_summary
GOOGL,Communication Services,17.364458,9.4879055,6.7962117,0.94,22665000960.0,2.94,-31.919743789473685,345.8999938964844,False,True,59.572366920516785,False,17753300.0,29180496.666666668,False,12.692682316566433,25,19.730200722449908,,,41.34246839997507,-3,96.1453744493392,20.06697964993612,76.43600895453494,29.489132171647917,75.0,3,"GOOGL trades at an attractive PEG ratio of 0.94, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
TSN,Consumer Defensive,35.907406,0.3674416,1.1319323,1.04,1191250048.0,2.041,9.741967559999999,58.16999816894531,True,False,39.59016408820327,False,3630600.0,3055686.6666666665,False,11.464155332277969,25,19.1773635795201,,,41.34246839997507,-3,93.6123348017621,19.32986345936304,74.66288120123097,29.36627947321907,75.0,3,"TSN has a reasonable PEG ratio of 1.04, and is priced above its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
CSCO,Technology,33.537537,6.951116,9.005725,1.1,11568000000.0,0.52,-21.675811049333326,111.68000030517578,False,True,45.746245828761005,False,29390600.0,22395553.333333332,False,10.834256042151884,25,18.89390889896336,,,41.34246839997507,-3,78.9647577092511,18.95192388528739,64.40957723647327,29.303289544206464,75.0,3,"CSCO has a reasonable PEG ratio of 1.10, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
PNR,Industrials,17.051546,2.6320198,2.8169975,1.18,558312512.0,-0.111,-41.68767968,66.16000366210938,False,False,60.875336094181506,True,1556700.0,3217416.6666666665,False,10.094035407427446,25,18.560809613337366,,,41.34246839997507,-3,15.859030837004406,18.507791504452726,20.23556842590059,29.22926748073402,75.0,3,"PNR has a reasonable PEG ratio of 1.18, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
TXT,Industrials,16.760828,1.0005121,1.9336896,1.19,452750016.0,0.052,-41.97839768,89.0,False,False,35.201327116223695,True,1051800.0,1635543.3333333333,False,10.008505712238696,25,18.52232125050243,,,41.34246839997507,-3,36.45374449339207,18.45647368733948,34.65186798537196,29.220714511215142,75.0,3,"TXT has a reasonable PEG ratio of 1.19, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
CTVA,Basic Materials,46.47273,2.8722541,2.0329275,1.23,2417250048.0,-0.099,-14.731659533333342,76.68000030517578,False,True,27.590457108026513,False,2336400.0,4215206.666666667,False,9.68029419899407,25,18.374626069542344,,,41.34246839997507,-3,16.740088105726873,18.2595467793927,20.852308514006317,29.18789335989068,75.0,3,"CTVA has a reasonable PEG ratio of 1.23, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
UNH,Healthcare,25.834726,0.8003773,3.4824934,1.24,24272250880.0,0.615,-7.030591754901959,401.7300109863281,False,True,39.25144701852538,False,3475300.0,5108726.666666667,False,9.60154990448578,25,18.339191137013614,,,41.34246839997507,-3,82.92951541850219,18.21230020268773,67.18490763294903,29.180018930439854,75.0,3,"UNH has a reasonable PEG ratio of 1.24, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
DHI,Consumer Cyclical,14.185891,1.2480464,1.7538421,1.25,2413900032.0,-0.048,-29.85926589361702,148.80999755859375,False,False,51.64305215996287,True,1458300.0,2484403.3333333335,False,9.524065518689627,25,18.304323163405346,,,41.34246839997507,-3,20.484581497797357,18.165809571210037,23.47345388845566,29.172270491860235,75.0,3,"DHI has a reasonable PEG ratio of 1.25, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
L,Financial Services,13.868712,1.2360363,1.2086444,1.32,1262000000.0,0.156,-5.666959430882352,113.02999877929688,False,True,18.72872365760405,False,710700.0,750930.0,False,9.014546981787637,25,18.07503982179945,,,41.34246839997507,-3,53.414096916299556,17.860098449068843,46.5241146814072,29.121318638170038,75.0,3,"L has a reasonable PEG ratio of 1.32, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
VST,Utilities,24.979765,2.5878434,16.556389,0.43,37125000.0,-0.062,1.2838035000000012,148.1300048828125,False,False,41.60570737536583,False,3034400.0,4423000.0,False,27.84641981578973,0,17.799382597100394,,,41.34246839997507,-3,19.162995594713657,22.909222149470096,17.548343756297065,17.254505921570246,75.0,3,"VST trades at an attractive PEG ratio of 0.43, and is priced above its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
CMI,Industrials,32.256516,2.5038054,6.764394,1.43,2229374976.0,0.047,-26.482709680000006,631.260009765625,False,True,40.149454037417776,False,577400.0,934563.3333333334,False,8.314658881647544,25,17.76009017673641,,,41.34246839997507,-3,35.24229074889868,17.440165588984787,33.803850364226584,29.051329828156028,75.0,3,"CMI has a reasonable PEG ratio of 1.43, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
GS,Financial Services,16.05034,4.4790497,2.8364503,1.48,,0.923,-3.485331430882354,1039.4200439453125,False,True,47.9175671565909,False,1592900.0,1924990.0,False,8.030920462671826,25,17.632407888197335,,,41.34246839997507,-3,88.10572687224669,17.269922537599356,70.80825565057017,29.022955986258456,75.0,3,"GS has a reasonable PEG ratio of 1.48, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
EBAY,Consumer Cyclical,21.62264,3.8222268,10.035027,1.59,1579624960.0,0.55,-22.42251689361702,103.13999938964844,False,True,35.923975743801094,False,2760500.0,3858260.0,False,7.469510987138747,25,17.379773624207452,,,41.34246839997507,-3,79.73568281938326,16.93307685227951,64.94922481356578,28.96681503870515,75.0,3,"EBAY has a reasonable PEG ratio of 1.59, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
SYK,Healthcare,35.224297,5.0358715,5.6590643,1.6,4107624960.0,0.441,2.358979245098041,339.2099914550781,True,False,51.471464636088974,False,2800800.0,2439056.6666666665,False,7.422301553968921,25,17.35852937928103,,,41.34246839997507,-3,76.431718061674,16.904751192377613,62.63644948316931,28.962094095388167,75.0,3,"SYK has a reasonable PEG ratio of 1.60, and is priced above its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
XYL,Industrials,28.49524,3.061988,2.539359,1.63,1183750016.0,0.195,-30.243985680000005,119.68000030517578,True,False,49.10044349429697,False,1164200.0,1879600.0,False,7.284148795551697,25,17.296360637993278,,,41.34246839997507,-3,57.48898678414097,16.821859537327278,49.376537588896184,28.948278819546445,75.0,3,"XYL has a reasonable PEG ratio of 1.63, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
UPS,Industrials,19.423792,0.9886208,5.9022875,1.63,5557749760.0,-0.53,-39.315433680000005,104.5,False,True,33.71869375342146,False,4240100.0,5220116.666666667,False,7.284148795551697,25,17.296360637993278,,,41.34246839997507,-3,4.6255506607929515,16.821859537327278,12.372132302552574,28.948278819546445,75.0,3,"UPS has a reasonable PEG ratio of 1.63, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
LHX,Industrials,29.506573,4.2269096,2.8392408,1.67,,-0.061,-29.232652680000005,291.82000732421875,False,False,41.97190887762002,True,1012100.0,1412823.3333333333,False,7.107666229908936,25,17.21694348345404,,,41.34246839997507,-3,19.383259911894275,16.71596999794162,22.702528778323497,28.930630562982167,75.0,3,"LHX has a reasonable PEG ratio of 1.67, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
DOV,Industrials,25.069008,3.31192,3.6199784,1.7,906472128.0,0.141,-33.67021768000001,207.07000732421875,False,False,52.35703437118235,True,709900.0,1181230.0,False,6.980754502557009,25,17.15983320614567,,,41.34246839997507,-3,50.0,16.639822961530463,44.13424683999751,28.917939390246975,75.0,3,"DOV has a reasonable PEG ratio of 1.70, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
DPZ,Consumer Cyclical,19.640953,2.278368,-2.8753278,1.73,531496512.0,0.068,-24.40420389361702,346.2699890136719,True,False,51.52969534896558,False,502800.0,917930.0,False,6.858244338003414,25,17.10470363209655,,,41.34246839997507,-3,38.54625550660793,16.56631686279831,36.11662569462305,28.905688373791616,75.0,3,"DPZ has a reasonable PEG ratio of 1.73, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
DG,Consumer Defensive,17.461756,0.63131046,3.075081,1.77,1882562304.0,0.124,-8.703682440000001,123.27999877929688,True,False,50.145766866435,False,1553700.0,2210536.6666666665,False,6.701357498273763,25,17.03410455421821,,,41.34246839997507,-3,48.01762114537445,16.472184758960516,42.74658164175962,28.88999968981865,75.0,3,"DG has a reasonable PEG ratio of 1.77, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
ULTA,Consumer Cyclical,19.157915,1.7277507,8.046475,1.77,973080128.0,0.155,-24.88724189361702,510.75,True,False,59.63179831723666,False,639300.0,561336.6666666666,False,6.701357498273763,25,17.03410455421821,,,41.34246839997507,-3,52.97356828193832,16.472184758960516,46.215744637354334,28.88999968981865,75.0,3,"ULTA has a reasonable PEG ratio of 1.77, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
PPG,Basic Materials,16.371593,1.544769,3.004476,1.79,1104625024.0,-0.015,-44.83279653333334,114.11000061035156,False,True,43.72809421879955,False,970000.0,1871116.6666666667,False,6.625543466784295,25,16.999988240047948,,,41.34246839997507,-3,24.008810572687224,16.426696340066837,25.94041424087856,28.882418286669704,75.0,3,"PPG has a reasonable PEG ratio of 1.79, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
CMG,Consumer Cyclical,31.018517,3.4121318,19.308357,1.8,1116464384.0,-0.013,-13.02663989361702,33.5,True,False,50.98424984975244,False,14697900.0,18703386.666666668,False,6.588268234635308,25,16.9832143855809,,,41.34246839997507,-3,24.229074889867842,16.404331200777445,26.094599262904993,28.878690763454806,75.0,3,"CMG has a reasonable PEG ratio of 1.80, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
ETR,Utilities,27.58056,3.7324352,2.7605274,1.92,-4400858112.0,-0.019,3.884598499999999,107.83999633789062,False,True,33.39479793973602,False,1751900.0,2594833.3333333335,False,6.171251574968501,25,16.79555688873084,,,41.34246839997507,-3,23.568281938325992,16.15412120497736,25.632044196825703,28.836989097488125,75.0,3,"ETR has a reasonable PEG ratio of 1.92, and is priced above its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
MAS,Industrials,17.126728,1.9234833,-40.156673,1.92,897124992.0,0.245,-41.612497680000004,74.33000183105469,False,True,37.029993706398265,False,1484300.0,2644223.3333333335,False,6.171251574968501,25,16.79555688873084,,,41.34246839997507,-3,62.99559471365639,16.15412120497736,53.231163139556976,28.836989097488125,75.0,3,"MAS has a reasonable PEG ratio of 1.92, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
CRH,Basic Materials,17.164312,1.6730272,2.691583,1.94,2019124992.0,0.139,-44.040077533333346,97.1500015258789,False,False,38.746818151183824,True,4332200.0,4222166.666666667,False,6.106764462648892,25,16.766537688187015,,,41.34246839997507,-3,49.33920704845815,16.115428937585595,43.67169177391821,28.830540386256164,75.0,3,"CRH has a reasonable PEG ratio of 1.94, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
ROK,Industrials,41.997196,5.572626,14.282036,1.96,1303874944.0,0.404,-16.74202968,449.3699951171875,False,True,44.829811848935364,False,454300.0,833036.6666666666,False,6.0435934138460095,25,16.73811071622572,,,41.34246839997507,-3,74.22907488986785,16.077526308303867,61.094599262905,28.824223281375875,75.0,3,"ROK has a reasonable PEG ratio of 1.96, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
DTE,Utilities,22.28481,1.7799648,2.4123046,1.98,-2596624896.0,0.224,-1.411151499999999,140.83999633789062,False,True,29.34710669621765,False,870500.0,1323206.6666666667,False,5.981698547847225,25,16.710258026526265,,,41.34246839997507,-3,60.57268722466961,16.040389388704597,51.53512789726623,28.818033794775996,75.0,3,"DTE has a reasonable PEG ratio of 1.98, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
BLDR,Industrials,78.815216,0.5399667,1.9478847,2.02,464577120.0,,20.075990320000002,72.51000213623047,False,False,49.49813772173014,True,1352300.0,2199223.3333333335,False,5.861585738582257,25,16.65620726235703,,,41.34246839997507,-3,27.863436123348016,15.968321703145614,28.638652126341114,28.8060225138495,75.0,3,"BLDR trades at a relatively high PEG ratio of 2.02, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
MAR,Consumer Cyclical,36.889347,12.595878,-20.63874,2.02,2060375040.0,0.043,-7.155809893617018,356.7200012207031,False,True,33.566245561257034,False,880500.0,1628296.6666666667,False,5.861585738582257,25,16.65620726235703,,,41.34246839997507,-3,34.91189427312775,15.968321703145614,33.57257283118693,28.8060225138495,75.0,3,"MAR trades at a relatively high PEG ratio of 2.02, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
LIN,Basic Materials,31.144516,6.2775693,5.6941657,2.06,4160750080.0,0.113,-30.05987353333334,482.739990234375,False,True,33.13417876510883,False,1365100.0,2083883.3333333333,False,5.746137504434377,25,16.604255556990484,,,41.34246839997507,-3,46.47577092511013,15.899052762656886,41.6672864875746,28.79447769043471,75.0,3,"LIN trades at a relatively high PEG ratio of 2.06, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
GWW,Industrials,33.6721,3.305789,15.080382,2.07,1247750016.0,0.205,-25.067125680000004,1322.6400146484375,False,True,36.77601802301587,False,209600.0,280926.6666666667,False,5.717972597069798,25,16.591581348676424,,,41.34246839997507,-3,58.70044052863436,15.882153818238137,50.22455521004156,28.791661199698254,75.0,3,"GWW trades at a relatively high PEG ratio of 2.07, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
JKHY,Technology,21.412012,4.329947,5.113913,2.07,373407744.0,0.125,-33.80133604933333,153.30999755859375,True,False,50.49298127961319,False,653700.0,1040640.0,False,5.717972597069798,25,16.591581348676424,,,41.34246839997507,-3,48.23788546255506,15.882153818238137,42.90076666378605,28.791661199698254,75.0,3,"JKHY trades at a relatively high PEG ratio of 2.07, and is priced below its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
SPGI,Financial Services,25.50548,7.6579976,3.9193296,2.08,5448249856.0,0.177,5.969808569117646,418.79998779296875,True,False,34.7675064777405,False,1736900.0,2160263.3333333335,False,5.690078506122184,25,16.579029007749998,,,41.34246839997507,-3,55.2863436123348,15.86541736366957,47.83468736863186,28.788871790603494,75.0,3,"SPGI trades at a relatively high PEG ratio of 2.08, and is priced above its sector's average P/E, and is trading below its 200-day average, and no reliable sentiment data was available today."
AEP,Utilities,108.27586,3.0001452,2.1313784,2.14,-5995950080.0,-0.432,84.5798985,125.5999984741211,False,True,26.036209652030934,False,2359700.0,3976846.6666666665,False,5.528188501650527,25,16.50617850573775,,,41.34246839997507,-3,6.387665198237885,15.768283360986576,13.605612478764026,28.772682790156328,75.0,3,"AEP trades at a relatively high PEG ratio of 2.14, and is priced above its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
HOOD,Financial Services,42.283184,17.420176,9.062115,2.17,,0.476,22.747512569117646,95.55999755859375,False,False,49.85754366491352,True,13983800.0,19359710.0,False,5.450600665406046,25,16.471263979427736,,,41.34246839997507,-3,77.75330396475772,15.721730659239888,63.56155961532791,28.764924006531878,75.0,3,"HOOD trades at a relatively high PEG ratio of 2.17, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
CINF,Financial Services,8.176109,1.904672,1.5934374,2.19,2984875008.0,0.855,-11.359562430882352,173.1699981689453,False,True,31.28881707041849,False,282100.0,819153.3333333334,False,5.400056382433995,25,16.44851905209031,,,41.34246839997507,-3,86.45374449339207,15.691404089456658,69.65186798537195,28.759869578234674,75.0,3,"CINF trades at a relatively high PEG ratio of 2.19, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
SNPS,Technology,96.23287,9.2988825,2.6475964,2.26,3538958592.0,-0.96,41.01952195066668,421.5,False,False,69.53492670789959,True,1242800.0,1756763.3333333333,False,5.230196281030131,25,16.372082006458573,,,41.34246839997507,-3,0.22026431718061676,15.589488028614339,9.288431862023938,28.74288356809429,75.0,3,"SNPS trades at a relatively high PEG ratio of 2.26, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
WM,Industrials,59.248024,3.4969435,9.048963,2.29,2348375040.0,0.083,0.5087983199999968,224.5500030517578,False,True,25.62980806459609,False,1524800.0,1868130.0,False,5.160578011147201,25,16.340753785011255,,,41.34246839997507,-3,40.41850220264317,15.54771706668458,37.427198381847724,28.735921741105994,75.0,3,"WM trades at a relatively high PEG ratio of 2.29, and is priced above its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
ED,Utilities,17.894737,2.274711,1.5642523,2.29,-844875008.0,0.221,-5.8012245,108.80000305175781,False,True,38.13710109949048,False,1323500.0,2200686.6666666665,False,5.160578011147201,25,16.340753785011255,,,41.34246839997507,-3,60.242290748898675,15.54771706668458,51.30385036422658,28.735921741105994,75.0,3,"ED trades at a relatively high PEG ratio of 2.29, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
EVRG,Utilities,21.38168,3.1793368,1.8951285,2.31,-1443362560.0,0.23,-2.3142815,84.02999877929688,False,True,38.94993656134546,False,973600.0,2005920.0,False,5.1151704238642495,25,16.320320370733928,,,41.34246839997507,-3,61.12334801762115,15.52047251431481,51.92059045233231,28.7313809823777,75.0,3,"EVRG trades at a relatively high PEG ratio of 2.31, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
LNT,Utilities,22.34177,4.1330996,2.4312968,2.33,-1138625024.0,-0.04,-1.3541914999999989,70.5999984741211,False,True,35.35172644009769,False,1610200.0,2593306.6666666665,False,5.070542365976714,25,16.300237744684537,,,41.34246839997507,-3,22.026431718061673,15.493695679582288,24.552749042640677,28.726918176588946,75.0,3,"LNT trades at a relatively high PEG ratio of 2.33, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
SO,Utilities,22.361446,3.53735,2.6978314,2.36,-3913374976.0,0.304,-1.3345154999999984,92.80000305175781,False,True,27.615594020120426,False,4185100.0,5026766.666666667,False,5.005018543696923,25,16.27075202465863,,,41.34246839997507,-3,67.40088105726872,15.454381386214413,56.31486358008561,28.720365794360966,75.0,3,"SO trades at a relatively high PEG ratio of 2.36, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
IBM,Technology,20.791481,3.195035,6.4077883,2.38,12049750016.0,-0.018,-34.42186704933333,234.32000732421875,False,False,71.01708195591475,True,4519900.0,11478390.0,False,4.9622536961025485,25,16.25150784324116,,,41.34246839997507,-3,23.788546255506606,15.42872247765779,25.786229218852128,28.71608930960153,75.0,3,"IBM trades at a relatively high PEG ratio of 2.38, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
VMC,Basic Materials,33.21555,4.5024767,4.3201175,2.43,843600000.0,0.027,-27.98883953333334,282.0,False,False,48.5441803665053,True,658100.0,1011450.0,False,4.858421350091516,25,16.204783287536195,,,41.34246839997507,-3,32.158590308370044,15.36642307005117,31.64526005585654,28.705706075000425,75.0,3,"VMC trades at a relatively high PEG ratio of 2.43, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
AAPL,Technology,35.083714,9.5642185,41.566574,2.47,107721875456.0,0.287,-20.129634049333326,305.92999267578125,False,True,26.09353010535925,False,28186700.0,51296536.666666664,False,4.778382165150219,25,16.168765654312615,,,41.34246839997507,-3,66.40969162995594,15.31839955908639,55.621030980966665,28.697702156506296,75.0,3,"AAPL trades at a relatively high PEG ratio of 2.47, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
DUK,Utilities,18.662651,2.9454837,1.7973486,2.47,-4477374976.0,0.106,-5.033310499999999,123.91999816894531,False,True,37.5143936120282,False,4124800.0,4366660.0,False,4.778382165150219,25,16.168765654312615,,,41.34246839997507,-3,44.93392070484582,15.31839955908639,40.587991333389574,28.697702156506296,75.0,3,"DUK trades at a relatively high PEG ratio of 2.47, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
MCD,Consumer Cyclical,22.1813,6.9693823,-188.67911,2.54,6262374912.0,0.057,-21.86385689361702,272.8299865722656,False,False,53.165260043433,True,2733300.0,4515650.0,False,4.644379553353814,25,16.10846447900423,,,41.34246839997507,-3,37.00440528634361,15.237997992008548,35.037330540438035,28.684301895326655,75.0,3,"MCD trades at a relatively high PEG ratio of 2.54, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
MO,Consumer Defensive,13.831578,5.3659835,-41.113888,2.59,9035249664.0,-0.027,-12.333860440000002,65.69999694824219,False,True,28.35640524623055,False,6246900.0,8496996.666666666,False,4.553098127226645,25,16.067387837247004,,,41.34246839997507,-3,23.348017621145374,15.183229136332248,25.47785917479927,28.67517375271394,75.0,3,"MO trades at a relatively high PEG ratio of 2.59, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
REG,Real Estate,25.828281,8.508652,2.1075914,2.61,743363968.0,0.089,-35.552673666666664,76.70999908447266,False,True,18.59122320462626,False,645200.0,1367223.3333333333,False,4.51756482111737,25,16.05139784949783,,,41.34246839997507,-3,41.85022026431718,15.16190915266668,38.42940102501954,28.67162042210301,75.0,3,"REG trades at a relatively high PEG ratio of 2.61, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
EXC,Utilities,16.860294,1.8655708,1.5940216,2.64,-2685125120.0,-0.002,-6.8356675,45.86000061035156,False,True,38.898438402790184,False,3934900.0,8202420.0,False,4.465274330877018,25,16.027867128889675,,,41.34246839997507,-3,25.33039647577093,15.13053485852247,26.865524373037154,28.666391373078977,75.0,3,"EXC trades at a relatively high PEG ratio of 2.64, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
MLM,Basic Materials,35.579872,4.9210343,2.8497944,2.72,593374976.0,-0.232,-25.62451753333334,547.9299926757812,False,False,41.83491201420047,True,342200.0,562466.6666666666,False,4.331472194085529,25,15.967656167333502,,,41.34246839997507,-3,10.90308370044053,15.050253576447577,16.766405430305877,28.653011159399828,75.0,3,"MLM trades at a relatively high PEG ratio of 2.72, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
AEE,Utilities,19.320423,3.6120296,2.219346,2.91,-1786249984.0,0.119,-4.3755384999999976,109.73999786376953,False,True,34.41357561372185,False,1002800.0,1558503.3333333333,False,4.043176868421394,25,15.837923270784643,,,41.34246839997507,-3,47.68722466960352,14.877276381049096,42.515304108719974,28.624181626833412,75.0,3,"AEE trades at a relatively high PEG ratio of 2.91, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
D,Utilities,23.795845,3.3382084,2.1666665,2.93,-9181124608.0,-0.58,0.09988350000000068,68.7699966430664,False,True,40.234365686765365,False,1951400.0,4122883.3333333335,False,4.015005024131598,25,15.825245940854234,,,41.34246839997507,-3,4.185022026431718,14.860373274475219,12.06376225849971,28.621364442404435,75.0,3,"D trades at a relatively high PEG ratio of 2.93, and is priced above its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
TROW,Financial Services,11.100401,3.1064544,2.2043226,2.96,2023912448.0,0.286,-8.435270430882353,110.55999755859375,False,True,36.78823931883837,False,1027400.0,1930373.3333333333,False,3.9734610713191136,25,15.806551162088617,,,41.34246839997507,-3,66.07929515418502,14.835446902787728,55.38975344792702,28.617210047123187,75.0,3,"TROW trades at a relatively high PEG ratio of 2.96, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
ODFL,Industrials,40.649326,7.8313284,9.6254225,2.99,970776000.0,0.323,-18.089899680000002,210.97000122070312,False,True,31.68052610078469,False,1469900.0,1673540.0,False,3.9327507764225986,25,15.788231529385186,,,41.34246839997507,-3,68.28193832599119,14.811020725849819,56.93160366819134,28.613139017633536,75.0,3,"ODFL trades at a relatively high PEG ratio of 2.99, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
ROL,Consumer Cyclical,32.909092,4.4386797,12.18445,3.13,501737504.0,0.031,-11.136064893617018,36.20000076293945,False,False,22.811670061225882,True,3629400.0,5917590.0,False,3.753087877539573,25,15.70738322488782,,,41.34246839997507,-3,32.819383259911895,14.703222986520004,32.10781512193583,28.595172727745233,75.0,3,"ROL trades at a relatively high PEG ratio of 3.13, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
EIX,Utilities,7.369454,1.4147953,1.5750238,3.37,82375000.0,0.551,-16.326507499999998,71.41000366210938,False,True,32.49396483755862,False,1479900.0,2876240.0,False,3.479823578602611,25,15.58441429036619,,,41.34246839997507,-3,79.95594713656388,14.539264407157827,65.10340983559222,28.567846297851535,75.0,3,"EIX trades at a relatively high PEG ratio of 3.37, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
KIM,Real Estate,28.38372,7.4864955,1.5937581,3.37,871483392.0,-0.058,-32.99723466666667,24.40999984741211,False,True,16.151190586211897,False,2675200.0,4219010.0,False,3.479823578602611,25,15.58441429036619,,,41.34246839997507,-3,19.7136563876652,14.539264407157827,22.93380631136315,28.567846297851535,75.0,3,"KIM trades at a relatively high PEG ratio of 3.37, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
HST,Real Estate,15.369127,2.552011,2.4555006,3.58,1692375040.0,0.084,-46.01182766666667,22.899999618530273,False,True,28.920556340249505,False,6355700.0,9822706.666666666,False,3.2707725733753477,25,15.49034133801392,,,41.34246839997507,-3,40.859030837004404,14.413833804021468,37.73556842590059,28.54694119732881,75.0,3,"HST trades at a relatively high PEG ratio of 3.58, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
FRT,Real Estate,23.917173,7.749946,3.209706,3.59,456137632.0,-0.456,-37.46378166666667,118.38999938964844,False,True,25.431292522312944,False,552100.0,871273.3333333334,False,3.261427807655546,25,15.48613619344001,,,41.34246839997507,-3,5.726872246696035,14.408226944589588,13.143057412684731,28.54600672075683,75.0,3,"FRT trades at a relatively high PEG ratio of 3.59, and is priced below its sector's average P/E, and is trading above its 200-day average, and no reliable sentiment data was available today."
